id,title,authors,year,venue
55900d47612c8aa08ca8b58c,On verifying consistency of XML specifications,"['Marcelo Arenas', 'Wenfei Fan', 'Leonid Libkin']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
5390882420f70186a0d890b0,Characterizing memory requirements for queries over continuous data streams,"['Arvind Arasu', 'Brian Babcock', 'Shivnath Babu', 'Jon McAlister', 'Jennifer Widom']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
5390882420f70186a0d88fd0,Algorithmics and applications of tree and graph searching,"['Dennis Shasha', 'Jason T. L. Wang', 'Rosalba Giugno']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
5390882420f70186a0d890c4,Labeling dynamic XML trees,"['Edith Cohen', 'Haim Kaplan', 'Tova Milo']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
5390878a20f70186a0d381b0,Answering queries using views with arithmetic comparisons,"['Foto Afrati', 'Chen Li', 'Prasenjit Mitra']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
558e23ff0cf2c779a64777d3,Least expected cost query optimization: what can we expect?,"['Francis Chu', 'Joseph Halpern', 'Johannes Gehrke']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
5390882420f70186a0d8911e,Models and issues in data stream systems,"['Brian Babcock', 'Shivnath Babu', 'Mayur Datar', 'Rajeev Motwani', 'Jennifer Widom']",2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
5390882420f70186a0d89140,Data integration: a theoretical perspective,['Maurizio Lenzerini'],2002,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems
558e1e7e0cf2c779a6477648,Efficient integration and aggregation of historical information,"['Mirek Riedewald', 'Divyakant Agrawal', 'Amr El Abbadi']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daa3,Efficient evaluation of queries in a mediator for WebSources,"['Vladimir Zadorozhny', 'Louiqa Raschid', 'Maria Esther Vidal', 'Tolga Urhan', 'Laura Bright']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daa9,Skew handling techniques in sort-merge join,"['Wei Li', 'Dengfeng Gao', 'Richard Thomas Snodgrass']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8da9f,Best-effort cache synchronization with source cooperation,"['Chris Olston', 'Jennifer Widom']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9eb,Rate-based query optimization for streaming information sources,"['Stratis D. Viglas', 'Jeffrey F. Naughton']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9f4,Implementing database operations using SIMD instructions,"['Jingren Zhou', 'Kenneth A. Ross']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9f9,Covering indexes for branching path queries,"['Raghav Kaushik', 'Philip Bohannon', 'Jeffrey F Naughton', 'Henry F Korth']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d3893e,QURSED: querying and reporting semistructured data,"['Yannis Papakonstantinou', 'Michalis Petropoulos', 'Vasilis Vassalos']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9ef,StatiX: making XML count,"['Juliana Freire', 'Jayant R. Haritsa', 'Maya Ramanath', 'Prasan Roy', 'Jérôme Siméon']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dab1,Continuously adaptive continuous queries over streams,"['Samuel Madden', 'Mehul Shah', 'Joseph M. Hellerstein', 'Vijayshankar Raman']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9db,Workflow management with service quality guarantees,"['Michael Gillmann', 'Gerhard Weikum', 'Wolfgang Wonner']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dab5,An adaptive peer-to-peer network for distributed caching of OLAP results,"['Panos Kalnis', 'Wee Siong Ng', 'Beng Chin Ooi', 'Dimitris Papadias', 'Kian-Lee Tan']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daa4,Efficient algorithms for minimizing tree pattern queries,['Prakash Ramanan'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dabb,Exploiting statistics on query expressions for optimization,"['Nicolas Bruno', 'Surajit Chaudhuri']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dab8,A scalable hash ripple join algorithm,"['Gang Luo', 'Curt J. Ellmann', 'Peter J. Haas', 'Jeffrey F. Naughton']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d38940,Efficient k-NN search on vertically decomposed data,"['Arjen P. de Vries', 'Nikos Mamoulis', 'Niels Nes', 'Martin Kersten']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dabd,Approximate XML joins,"['Sudipto Guha', 'H. V. Jagadish', 'Nick Koudas', 'Divesh Srivastava', 'Ting Yu']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daba,"Mining database structure; or, how to build a data quality browser","['Tamraparni Dasu', 'Theodore Johnson', 'S. Muthukrishnan', 'Vladislav Shkapenyuk']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dab6,Accelerating XPath location steps,['Torsten Grust'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daab,Selectivity estimation for spatio-temporal queries to moving objects,"['Yong-Jin Choi', 'Chin-Wan Chung']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac7,Statistical synopses for graph-structured XML databases,"['Neoklis Polyzotis', 'Minos Garofalakis']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9d9,Clustering by pattern similarity in large data sets,"['Haixun Wang', 'Wei Wang', 'Jiong Yang', 'Philip S. Yu']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac3,Minimal probing: supporting expensive predicates for top-k queries,"['Kevin Chen-Chuan Chang', 'Seung-won Hwang']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dabf,Time-parameterized queries in spatio-temporal databases,"['Yufei Tao', 'Dimitris Papadias']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dabe,Storing and querying ordered XML using a relational database system,"['Igor Tatarinov', 'Stratis D. Viglas', 'Kevin Beyer', 'Jayavel Shanmugasundaram', 'Eugene Shekita', 'Chun Zhang']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dab3,Compressing SQL workloads,"['Surajit Chaudhuri', 'Ashish Kumar Gupta', 'Vivek Narasayya']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dacb,Dynamic multidimensional histograms,"['Nitin Thaper', 'Sudipto Guha', 'Piotr Indyk', 'Nick Koudas']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac6,Efficient execution of joins in a star schema,['Andreas Weininger'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882c20f70186a0d8d9ca,A compact B-tree,"['Peter Bumbulis', 'Ivan T. Bowman']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dacf,Executing SQL over encrypted data in the database-service-provider model,"['Hakan Hacigümüş', 'Bala Iyer', 'Chen Li', 'Sharad Mehrotra']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9e1,Dwarf: shrinking the PetaCube,"['Yannis Sismanis', 'Antonios Deligiannakis', 'Nick Roussopoulos', 'Yannis Kotidis']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8d9d7,Wavelet synopses with error guarantees,"['Minos Garofalakis', 'Phillip B. Gibbons']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daca,"TPC-DS, taking decision support benchmarking to the next level","['Meikel Poess', 'Bryan Smith', 'Lubor Kollar', 'Paul Larson']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dad4,Mid-tier caching: the TimesTen approach,['The TimesTen Team'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d38942,Mining long sequential patterns in a noisy environment,"['Jiong Yang', 'Wei Wang', 'Philip S. Yu', 'Jiawei Han']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac4,Automating physical database design in a parallel database,"['Jun Rao', 'Chun Zhang', 'Nimrod Megiddo', 'Guy Lohman']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dad2,DBCache: database caching for web application servers,"['Mehmet Altinel', 'Qiong Luo', 'Sailesh Krishnamurthy', 'C. Mohan', 'Hamid Pirahesh', 'Bruce G. Lindsay', 'Honguk Woo', 'Larry Brown']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dad8,Rainbow: mapping-driven XQuery processing system,"['Xin Zhang', 'Mukesh Mulchandani', 'Steffen Christ', 'Brian Murphy', 'Elke A. Rundensteiner']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d38943,Garlic: a new flavor of federated query processing for DB2,"['Vanja Josifovski', 'Peter Schwarz', 'Laura Haas', 'Eileen Lin']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dace,The XXL search engine: ranked retrieval of XML data using indexes and ontologies,"['Anja Theobald', 'Gerhard Weikum']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dadb,A Monte Carlo algorithm for fast projective clustering,"['Cecilia M. Procopiuc', 'Michael Jones', 'Pankaj K. Agarwal', 'T. M. Murali']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac5,Coordinating backup/recovery and data consistency between database and file systems,"['Suparna Bhattacharya', 'C. Mohan', 'Karen W. Brannon', 'Inderpal Narang', 'Hui-I Hsiao', 'Mahadevan Subramanian']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dacc,Web caching for database applications with Oracle Web Cache,"['Jesse Anton', 'Lawrence Jacobs', 'Xiang Liu', 'Jordan Parker', 'Zheng Zeng', 'Tie Zhong']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dad6,An ebXML infrastructure implementation through UDDI registries and RosettaNet PIPs,"['Asuman Dogac', 'Yusuf Tambag', 'Pinar Pembecioglu', 'Sait Pektas', 'Gokce Laleci', 'Gokhan Kurt', 'Serkan Toprak', 'Yildiray Kabak']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dacd,General match: a subsequence matching method in time-series databases based on generalized windows,"['Yang-Sae Moon', 'Kyu-Young Whang', 'Wook-Shin Han']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d38944,XCache: a semantic caching system for XML queries,"['Li Chen', 'Elke A. Rundensteiner', 'Song Wang']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dade,"Hierarchical subspace sampling: a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search",['Charu C. Aggarwal'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac8,Distributing queries over low-power wireless sensor networks,"['Samuel Madden', 'Joseph M. Hellerstein']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dae2,ToXgene: a template-based data generator for XML,"['Denilson Barbosa', 'Alberto Mendelzon', 'John Keenleyside', 'Kelly Lyons']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dadc,Continually evaluating similarity-based pattern queries on a streaming time series,"['Like Gao', 'X. Sean Wang']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dac1,XL: a platform for web services,"['Daniela Florescu', 'Andreas Grünhagen', 'Donald Kossmann', 'Steffen Rost']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dae5,RoadRunner: automatic data extraction from data-intensive web sites,"['Valter Crescenzi', 'Giansalvatore Mecca', 'Paolo Merialdo']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dae4,Middle-tier database caching for e-business,"['Qiong Luo', 'Sailesh Krishnamurthy', 'C. Mohan', 'Hamid Pirahesh', 'Honguk Woo', 'Bruce G. Lindsay', 'Jeffrey F. Naughton']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dad7,XBase: making your gigabyte disk queriable,"['Hongjun Lu', 'Guoren Wang', 'Ge Yu', 'Yubin Bao', 'Jianhua Lv', 'Yaxin Yu']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daea,HD-Eye: visual clustering of high dimensional data,"['Alexander Hinneburg', 'Daniel A. Keim', 'Markus Wawryniuk']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d3893f,Going public: open-source databases and database research,['Philippe Bonnet'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daed,Gigascope: high performance network monitoring with an SQL interface,"['Chuck Cranor', 'Yuan Gao', 'Theodore Johnson', 'Vlaidslav Shkapenyuk', 'Oliver Spatscheck']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dae3,Partial results for online query processing,"['Vijayshankar Raman', 'Joseph M. Hellerstein']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dab9,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","['Dennis Shasha', 'Philippe Bonnet']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daf1,"Database tuning: principles, experiments, and troubleshooting techniques (part II)","['Dennis Shasha', 'Philippe Bonnet']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
558d84070cf2af9ee80e9972,Software as a service: ASP and ASP aggregation,['Christoph Bussler'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daf3,Tutorial: application servers and associated technologies,['C. Mohan'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daf4,Fractal prefetching B+-Trees: optimizing both cache and disk performance,"['Shimin Chen', 'Phillip B. Gibbons', 'Todd C. Mowry', 'Gary Valentin']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daaf,Processing complex aggregate queries over data streams,"['Alin Dobra', 'Minos Garofalakis', 'Johannes Gehrke', 'Rajeev Rastogi']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daf8,APEX: an adaptive path index for XML data,"['Chin-Wan Chung', 'Jun-Ki Min', 'Kyuseok Shim']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daac,DBXplorer: enabling keyword search over relational databases,"['Sanjay Agrawal', 'Surajit Chaudhuri', 'Gautam Das']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daf6,Archiving scientific data,"['Peter Buneman', 'Sanjeev Khanna', 'Keishi Tajima', 'Wang-Chiew Tan']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daf5,Proxy-based acceleration of dynamically generated content on the world wide web: an approach and implementation,"['Anindya Datta', 'Kaushik Dutta', 'Helen Thomas', 'Debra VanderMeer', 'Suresha', 'Krithi Ramamritham']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8db11,Holistic twig joins: optimal XML pattern matching,"['Nicolas Bruno', 'Nick Koudas', 'Divesh Srivastava']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8db8e,ACM SIGMOD Record,,2002,ACM SIGMOD Record
5390882d20f70186a0d8db18,A pictorial query language for querying geographic databases using positional and OLAP operators,"['Elaheh Pourabbas', 'Maurizio Rafanelli']",2002,ACM SIGMOD Record
5390882d20f70186a0d8db97,Book review column,['Karl Aberer'],2002,ACM SIGMOD Record
5390882d20f70186a0d8db0f,Data warehousing and business intelligence for e-commerce: by Alan R. Simon & Steven L. Shaffer,['Frank G. Goethals'],2002,ACM SIGMOD Record
5390882d20f70186a0d8db9f,Report on the ACM fourth international workshop on data warehousing and OLAP (DOLAP 2001),['Joachim Hammer'],2002,ACM SIGMOD Record
5390882d20f70186a0d8dba1,"On building an infrastructure for mobile and wireless systems: report on the NSF workshop on an infrastructure for mobile and wireless systems, Oct. 15, 2001","['Birgitta König-Ries', 'Kia Makki', 'Sam Makki', 'Charles Perkins', 'Niki Pissinou', 'Peter Reiher', 'Peter Scheuermann', 'Jari Veijalainen', 'Ouri Wolfson']",2002,ACM SIGMOD Record
5390878a20f70186a0d3894e,From ternary relationship to relational tables: a case against common beliefs,['Rafael Camps Paré'],2002,ACM SIGMOD Record
5390878a20f70186a0d38964,Phoenix project: fault-tolerant applications,"['Roger Barga', 'David Lomet']",2002,ACM SIGMOD Record
5390882d20f70186a0d8dba7,SQL/XML is making good progress,"['Andrew Eisenberg', 'Jim Melton']",2002,ACM SIGMOD Record
5390882d20f70186a0d8dbaa,Querying and mining data streams: you only get one look a tutorial,"['Minos Garofalakis', 'Johannes Gehrke', 'Rajeev Rastogi']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
558f6da00cf23638afbe6485,Cluster validity methods: part I,"['Maria Halkidi', 'Yannis Batistakis', 'Michalis Vazirgiannis']",2002,ACM SIGMOD Record
5390882d20f70186a0d8dbbb,Combining fuzzy information: an overview,['Ronald Fagin'],2002,ACM SIGMOD Record
5390882d20f70186a0d8dbd5,Implementing XQuery,['Paul Cotton'],2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daee,A brief survey of web data extraction tools,"['Alberto H. F. Laender', 'Berthier A. Ribeiro-Neto', 'Altigran S. da Silva', 'Juliana S. Teixeira']",2002,ACM SIGMOD Record
5390882d20f70186a0d8dba2,XmdvTool: visual interactive data exploration and trend discovery of high-dimensional data sets,"['Elke A. Rundensteiner', 'Matthew O. Ward', 'Jing Yang', 'Punit R. Doshi']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dbd0,Data streams: fresh current or stagnant backwater? (panel),"['Joseph M. Hellerstein', 'Jennifer Widom']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8daec,CubeExplorer: online exploration of data cubes,"['Jiawei Han', 'Jianyong Wang', 'Guozhu Dong', 'Jian Pei', 'Ke Wang']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d3896b,GEA: a toolkit for gene expression analysis,"['Jessica M. Phan', 'Raymond Ng']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dbde,ACDN: a content delivery network for applications,"['Pradnya Karbhari', 'Michael Rabinovich', 'Zhen Xiao', 'Fred Douglis']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dadf,COUGAR: the network is the database,"['Wai Fu Fung', 'David Sun', 'Johannes Gehrke']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dbdd,"COMMIX: towards effective web information extraction, integration and query answering","['Tengjiao Wang', 'Shiwei Tang', 'Dongqing Yang', 'Jun Gao', 'Yuqing Wu', 'Jian Pei']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dae0,Quadtree and R-tree indexes in oracle spatial: a comparison using GIS data,"['Ravi Kanth V Kothuri', 'Siva Ravada', 'Daniel Abugov']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dbd9,Visual COKO: a debugger for query optimizer development,"['Daniel J. Abadi', 'Mitch Cherniack']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390882d20f70186a0d8dbe5,Learning table access cardinalities with LEO,"['Volker Markl', 'Guy Lohman']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
558fe7c00cf28fa910316be2,The SDSS skyserver: public access to the sloan digital sky server data,"['Alexander S. Szalay', 'Jim Gray', 'Ani R. Thakar', 'Peter Z. Kunszt', 'Tanu Malik', 'Jordan Raddick', 'Christopher Stoughton', 'Jan vandenBerg']",2002,Proceedings of the 2002 ACM SIGMOD international conference on Management of data
5390878a20f70186a0d38963,Bringing order to query optimization,"['Giedrius Slivinskas', 'Christian S. Jensen', 'Richard Thomas Snodgrass']",2002,ACM SIGMOD Record
5390882d20f70186a0d8db95,Data mining: concepts and techniques by Jiawei Han and Micheline Kamber,"['Fernando Berzal', 'Nicolfás Matín']",2002,ACM SIGMOD Record
5390882d20f70186a0d8db9d,MPEG-7 and multimedia database systems,['Harald Kosch'],2002,ACM SIGMOD Record
5390882d20f70186a0d8db99,"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",['Aris Ouksel'],2002,ACM SIGMOD Record
5390882d20f70186a0d8db9e,The design of a retrieval technique for high-dimensional data on tertiary storage,"['Ratko Orlandic', 'Jack Lukaszuk', 'Craig Swietlik']",2002,ACM SIGMOD Record
5390882d20f70186a0d8db96,Investigating XQuery for querying across database object types,['Nancy Wiegand'],2002,ACM SIGMOD Record
5390882d20f70186a0d8db98,"David DeWitt speaks out: on rethinking the CS curriculum, why the database community should be proud, why query optimization doesn't work, how supercomputing funding is sometimes very poorly spent, how he's not a good coder and isn't smart enough to do DB theory, and more",['Marianne Winslett'],2002,ACM SIGMOD Record
5390882d20f70186a0d8e3cf,ACM SIGMOD Record,,1995,ACM SIGMOD Record
5390878e20f70186a0d39699,ACM SIGMOD Record,,2002,ACM SIGMOD Record
539089ab20f70186a0d96adb,Treasurer's message,['Joachim Hammer'],2002,ACM SIGMOD Record
539089ab20f70186a0d96ae4,"Hector Garcia-Molina speaks out: regarding startups, how life is getting harder, delta papers, CS in Mexico, life as a department chair, and more",['Marianne Winslett'],2002,ACM SIGMOD Record
539089ab20f70186a0d96af9,Reminiscences on influential papers,"['Kenneth A. Ross', 'Theodore Johnson', 'Richard Thomas Snodgrass']",2002,ACM SIGMOD Record
539089ab20f70186a0d96ae5,A study on the management of semantic transaction for efficient data retrieval,"['Shi Ming Huang', 'Irene Kwan', 'Chih He Li']",2002,ACM SIGMOD Record
5390878e20f70186a0d39697,Interviewing during a tight job market,"['Zachary G. Ives', 'Qiong Luo']",2002,ACM SIGMOD Record
558ea90c0cf2e667580517cc,SQL/MED: a status report,"['Jim Melton', 'Jan Eike Michels', 'Vanja Josifovski', 'Krishna Kulkarni', 'Peter Schwarz']",2002,ACM SIGMOD Record
539089ab20f70186a0d96b03,Database research at the University of Illinois at Urbana-Champaign,"['M. Winslett', 'K. Chang', 'A. Doan', 'J. Han', 'C. Zhai', 'Y. Zhou']",2002,ACM SIGMOD Record
539089ab20f70186a0d96b0b,Research activities in database management and information retrieval at University of Illinois at Chicago,"['Isabel Cruz', 'Ashfaq Khokhar', 'Bing Liu', 'Prasad Sistla', 'Ouri Wolfson', 'Clement Yu']",2002,ACM SIGMOD Record
539089ab20f70186a0d96b0c,Clustering validity checking methods: part II,"['Maria Halkidi', 'Yannis Batistakis', 'Michalis Vazirgiannis']",2002,ACM SIGMOD Record
539089ab20f70186a0d96add,The cougar approach to in-network query processing in sensor networks,"['Yong Yao', 'Johannes Gehrke']",2002,ACM SIGMOD Record
539089ab20f70186a0d96be9,Automata theory for XML researchers,['Frank Neven'],2002,ACM SIGMOD Record
539089ab20f70186a0d96bf7,Toward autonomic computing with DB2 universal database,"['Sam S. Lightstone', 'Guy Lohman', 'Danny Zilio']",2002,ACM SIGMOD Record
539089ab20f70186a0d96b05,Introduction to constraint databases,['Bart Kuijpers'],2002,ACM SIGMOD Record
539089ab20f70186a0d96c03,Foundations of statistical natural language processing,['Gerhard Weikum'],2002,ACM SIGMOD Record
558d128a0cf2cffe760ceb09,Book review column,['Karl Aberer'],2002,ACM SIGMOD Record
5390878e20f70186a0d396e4,Reminiscences on Influential Papers,['Kenneth A. Ross'],2000,ACM SIGMOD Record
539089ab20f70186a0d96f40,Advanced XML data processing: guest editor's introduction,['Karl Aberer'],2001,ACM SIGMOD Record
539089ab20f70186a0d96f22,Why and how to benchmark XML databases,"['Albrecht Schmidt', 'Florian Waas', 'Martin Kersten', 'Daniela Florescu', 'Michael J. Carey', 'Ioana Manolescu', 'Ralph Busse']",2001,ACM SIGMOD Record
539089ab20f70186a0d96f17,Data analysis and mining in the life sciences,['Nam Huyn'],2001,ACM SIGMOD Record
558c1969612c2ba45fe94c18,The Ecobase project: database and web technologies for environmental information systems,"['Luc Bouganim', 'Maria Claudia Cavalcanti', 'Françoise Fabret', 'Maria Luiza Campos', 'François Llirbat', 'Marta Mattoso', 'Rubens Melo', 'Ana Maria Moura', 'Esther Pacitti', 'Fabio Porto', 'Margareth Simoes', 'Eric Simon', 'Asterio Tanaka', 'Patrick Valduriez']",2001,ACM SIGMOD Record
539089ab20f70186a0d96f62,Career-enhancing services at SIGMOD online,"['Alexandros Labrinidis', 'Alberto O. Mendelzon']",2001,ACM SIGMOD Record
5390878e20f70186a0d3975e,XML document versioning,"['Shu Yao Chien', 'Vassilis J. Tsotras', 'Carlo Zaniolo']",2001,ACM SIGMOD Record
539089ab20f70186a0d96f5b,A general technique for querying XML documents using a relational database system,"['Jayavel Shanmugasundaram', 'Eugene Shekita', 'Jerry Kiernan', 'Rajasekar Krishnamurthy', 'Efstratios Viglas', 'Jeffrey Naughton', 'Igor Tatarinov']",2001,ACM SIGMOD Record
558e0b770cf2e66758050987,On database theory and XML,['Dan Suciu'],2001,ACM SIGMOD Record
539089ab20f70186a0d96efa,Continuous queries over data streams,"['Shivnath Babu', 'Jennifer Widom']",2001,ACM SIGMOD Record
539089ab20f70186a0d96f66,The evolution of effective B-tree: page organization and techniques: a personal account,['David Lomet'],2001,ACM SIGMOD Record
5390878e20f70186a0d39766,Wrapping web data into XML,"['Wei Han', 'David Buttler', 'Calton Pu']",2001,ACM SIGMOD Record
539089ab20f70186a0d96f59,"Preservation of digital data with self-validating, self-instantiating knowledge-based archives","['Bertram Ludäscher', 'Richard Marciano', 'Reagan Moore']",2001,ACM SIGMOD Record
539089ab20f70186a0d9702c,XQuery formal semantics state and challenges,['Peter Fankhauser'],2001,ACM SIGMOD Record
539089ab20f70186a0d9702e,Reminiscences on influential papers,['Kenneth A. Ross'],2001,ACM SIGMOD Record
539089ab20f70186a0d97021,ACM SIGMOD Record,,2001,ACM SIGMOD Record
539089ab20f70186a0d9704f,ACM SIGMOD Record,,2001,ACM SIGMOD Record
539089ab20f70186a0d97036,Special issue on data mining for intrusion detection and threat analysis,['Daniel Barbará'],2001,ACM SIGMOD Record
539089ab20f70186a0d97035,Book review column,['Karl Aberer'],2001,ACM SIGMOD Record
